,ResponseId,Country,RobotType,care_family,cook,creepy,feel_emo,friendly,like,phys_sim,plan_indep,think_hum,touch,vacuum,want_to_have,dictator_offer
2178,R_2R4aStHEYlU3LGM,India,18,89.7,85.7,50,0,77.8,98.1,79.4,10.7,16.5,100,33.5,100,0.68
2179,R_2RP4mtfeEVG1D0Y,India,1,25.3,0,0,0,74.9,100,24.9,26.3,24.1,100,24.1,100,0.6
2180,R_2RP4mtfeEVG1D0Y,India,2,23.5,23.2,76.8,0.9,24.1,25.2,1.1,51.5,24.1,51.5,23.2,0.9,0.52
2181,R_2RP4mtfeEVG1D0Y,India,3,98.5,98.5,3.6,0.7,76.5,98.8,99.3,51.9,24,76.5,98.5,98.4,0.92
2182,R_2RP4mtfeEVG1D0Y,India,4,49.3,75.7,0,0,49.9,100,75.5,25.2,23.7,100,77.1,100,0.8
2183,R_2RP4mtfeEVG1D0Y,India,5,24.7,24.3,24.3,2.3,77.3,0.7,0.7,24.3,1.3,52,76.7,1.6,0.48
2184,R_2RP4mtfeEVG1D0Y,India,6,52,97.9,76.3,0,23.7,52,23.7,52,24.5,76.7,97.9,52.1,0.72
2185,R_2RP4mtfeEVG1D0Y,India,7,24.1,0,76.3,0.7,0.9,0.7,0.7,51.5,25.2,24,0,1.3,0.36
2186,R_2RP4mtfeEVG1D0Y,India,8,22.5,0,76.4,0,0,73.2,22.9,25.2,50.3,0.1,0,0,0.2
2187,R_2RP4mtfeEVG1D0Y,India,9,0.1,1.7,2.3,0,0,76.9,1.1,23.7,24.1,98.7,0,97.1,0.6
2188,R_2RP4mtfeEVG1D0Y,India,10,24.3,0,0.9,0.5,24.4,24.3,1.9,75.2,51.6,24,98.9,24.8,0.52
2189,R_2RP4mtfeEVG1D0Y,India,11,76.1,99.3,0.5,1.5,24.1,97.9,76.3,24,51.3,100,100,76.5,0.84
2190,R_2RP4mtfeEVG1D0Y,India,12,23.9,0.9,76.9,0,1.5,24.1,2.8,23.2,24.8,24.1,23.9,0.7,0.44
2191,R_2RP4mtfeEVG1D0Y,India,13,51.3,0.4,1.7,0,76.8,0.7,0.5,24.5,24.4,75.7,99.1,24.7,0.54
2192,R_2RP4mtfeEVG1D0Y,India,14,99.3,99.1,0,2,75.7,98.4,97.6,77.2,75.7,99.3,99.1,97.5,1
2193,R_2RP4mtfeEVG1D0Y,India,15,76.8,99.6,24.3,0,51.5,24.8,24.8,24,51.7,76.7,99.6,51.5,0.8
2194,R_2RP4mtfeEVG1D0Y,India,16,22,0,75.3,0,50,0,2,50.1,24.5,50.7,74.1,23.6,0.5
2195,R_2RP4mtfeEVG1D0Y,India,17,49.9,0,74.8,0,0,0,0,50.1,24.1,23.1,100,51.3,0.72
2196,R_2RP4mtfeEVG1D0Y,India,18,98.3,98.5,0.1,23.9,99.6,97.6,97.7,76.3,74.4,98.3,98.5,98.1,0.96
2197,R_2rTJyOnOjHsltzj,India,1,49.9,49.9,49.9,49.9,100,100,0,49.9,24.8,49.9,49.9,49.9,0.76
2198,R_2rTJyOnOjHsltzj,India,2,9.2,7.9,7.6,9.5,6.7,5.1,7.5,8.8,7.4,6.4,10.3,6,0.6
2199,R_2rTJyOnOjHsltzj,India,3,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,0.88
2200,R_2rTJyOnOjHsltzj,India,4,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,0.96
2201,R_2rTJyOnOjHsltzj,India,5,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,0.8
2202,R_2rTJyOnOjHsltzj,India,6,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,0.84
2203,R_2rTJyOnOjHsltzj,India,7,0,0,0,0,0,0,0,0,0,0,0,0,0.4
2204,R_2rTJyOnOjHsltzj,India,8,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,50,0.76
2205,R_2rTJyOnOjHsltzj,India,9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.7,0.72
2206,R_2rTJyOnOjHsltzj,India,10,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,0.76
2207,R_2rTJyOnOjHsltzj,India,11,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.7,49.9,49.9,49.9,49.9,0.72
2208,R_2rTJyOnOjHsltzj,India,12,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,0.6
2209,R_2rTJyOnOjHsltzj,India,13,49.9,49.9,49.9,49.9,49.9,0,49.9,49.9,49.9,49.9,49.9,49.9,0.48
2210,R_2rTJyOnOjHsltzj,India,14,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,0.96
2211,R_2rTJyOnOjHsltzj,India,15,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,0.92
2212,R_2rTJyOnOjHsltzj,India,16,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,0.84
2213,R_2rTJyOnOjHsltzj,India,17,0,0,0,0,0,0,0,0,0,0,0,0,0.68
2214,R_2rTJyOnOjHsltzj,India,18,49.9,49.9,0,49.9,77.2,99.9,100,49.9,39.7,49.9,49.9,49.9,0.88
2215,R_2rVmExYM81rIget,India,1,0,0,1.5,0,100,100,0,75.7,0,100,0,100,0.4
2216,R_2rVmExYM81rIget,India,2,0,0,0,0,78,76.9,0,77.5,0,77.2,76.4,100,0.08
2217,R_2rVmExYM81rIget,India,3,0,22.9,75.1,0,0.5,5.6,24.3,0,0,76.5,77.2,77.7,0
2218,R_2rVmExYM81rIget,India,4,0,0,78.6,0,28,74.8,49.9,74.4,24.4,100,0,100,0.2
2219,R_2rVmExYM81rIget,India,5,0.9,0,100,0,0,27.1,0,84.9,0,78,100,0,0
2220,R_2rVmExYM81rIget,India,6,0,0,100,2.3,25.9,25.6,0,0,0,100,0,76.1,0.08
2221,R_2rVmExYM81rIget,India,7,0,0,0,0,100,100,0,75.7,0,100,0,100,0.08
2222,R_2rVmExYM81rIget,India,8,0,100,100,0,0,0,0,0,0,0,0,100,0
2223,R_2rVmExYM81rIget,India,9,0,3.2,79,0,23.2,76.5,0,82.3,0,78.8,0,50.9,0.2
2224,R_2rVmExYM81rIget,India,10,0,0,76.7,0,0,0,0,0,0,77.9,100,77.1,0.2
2225,R_2rVmExYM81rIget,India,11,0,24.7,24.5,0,77.6,76.9,0,0,0,77.7,100,78.7,0
2226,R_2rVmExYM81rIget,India,12,0,0,100,0,0,0,0,25.3,0,78.4,0,25.3,0
2227,R_2rVmExYM81rIget,India,13,0,0,0,0,100,83.5,0,0,0,78.7,23.5,100,0.4
2228,R_2rVmExYM81rIget,India,14,0,0,77.3,0,25.7,26.4,75.3,26.8,26.8,72.3,0,79.2,0.08
2229,R_2rVmExYM81rIget,India,15,0,0,100,0,24.4,25.2,22.3,0,78,76.9,0,0,0
2230,R_2rVmExYM81rIget,India,16,3.4,0,100,0,23.5,22.7,0,0.5,0,78.2,0,0,0
2231,R_2rVmExYM81rIget,India,17,0,0,3.2,0,0,78,0,79,0,27.2,100,100,1
2232,R_2rVmExYM81rIget,India,18,0,0,100,0,74.5,76.3,100,75.6,76.9,76,0,75.2,0.2
2233,R_2rvYJU6aeCRnKkt,India,1,73.9,5.5,4.2,5.5,93.2,89.9,0.5,4.7,3.8,89.3,62.9,96.1,0.8
2234,R_2rvYJU6aeCRnKkt,India,2,4.3,6.4,96.6,0,1.9,0,2,4.4,2.1,5.9,3.5,8.7,0.04
2235,R_2rvYJU6aeCRnKkt,India,3,81,82.3,7.8,0,75.6,63.9,87.7,14.6,14.1,86.5,77.2,79.6,0.4
2236,R_2rvYJU6aeCRnKkt,India,4,16.6,68.8,19.4,0.9,67.6,35.7,70.2,4.8,9.5,80.8,62.6,34.3,0.2
2237,R_2rvYJU6aeCRnKkt,India,5,75.5,80.4,16,17.8,67.6,63.7,15.8,64.3,6.6,84,72.9,77.9,0.4
2238,R_2rvYJU6aeCRnKkt,India,6,19.6,21.6,27.3,22.5,19.2,26.9,28.6,26.8,5,76.1,21.6,17.2,0.2
2239,R_2rvYJU6aeCRnKkt,India,7,6.7,11.9,78.2,5.5,4.6,21.8,7,7.6,11.7,13,5.5,14.6,0.04
2240,R_2rvYJU6aeCRnKkt,India,8,3.9,0,93.4,0,2.4,11,7.1,15.1,3.8,2.1,12.9,0,0.04
2241,R_2rvYJU6aeCRnKkt,India,9,9.8,4.6,87.5,10.1,7.8,7.4,6.7,8.8,6.7,5.1,17.6,7.1,0.08
2242,R_2rvYJU6aeCRnKkt,India,10,29.2,71,88.2,10.9,10.9,27.6,18,15.3,9.9,80.8,11,40.6,0.04
2243,R_2rvYJU6aeCRnKkt,India,11,83,91.8,71,0,28.8,18.1,89.4,12.6,0.1,76.9,71.3,64.6,0.4
2244,R_2rvYJU6aeCRnKkt,India,12,7.9,6.2,87,0.5,11.3,38.2,11,13.9,9.8,40.9,13.1,15,0.04
2245,R_2rvYJU6aeCRnKkt,India,13,81.2,13.9,16.9,2.1,73.9,63.3,65.1,2.3,6.2,88.6,68.9,64.6,0.6
2246,R_2rvYJU6aeCRnKkt,India,14,90.8,80,8.6,6.6,76.4,79.4,93.8,6.4,9.7,81.8,79.9,91.4,0.6
2247,R_2rvYJU6aeCRnKkt,India,15,94.5,86.5,5.2,12.2,89,76.3,91.8,6.3,5.4,82.2,79.1,85.8,0.8
2248,R_2rvYJU6aeCRnKkt,India,16,59.4,64.1,18,5.9,76.3,64.7,78.8,22.1,10.9,82,42.4,78.3,0.4
2249,R_2rvYJU6aeCRnKkt,India,17,21.6,20.9,66.4,7,27.3,23.7,2.7,8.8,2.8,33.4,18,22,0.4
2250,R_2rvYJU6aeCRnKkt,India,18,89.4,82,26.3,1.2,70.8,77.1,94.4,10.2,23.3,88.6,72.4,80.3,0.8
2251,R_2s1mm7lYauLhMQ1,India,1,37.3,8,31.6,32.6,59.1,36.3,0,37,24.7,38.1,37,57.8,0.04
2252,R_2s1mm7lYauLhMQ1,India,2,39.1,9.7,61.3,4.7,33.9,43.4,0,41,14.1,20,71.8,23.6,0.048
2253,R_2s1mm7lYauLhMQ1,India,3,39.7,20,39,12.3,57.9,30.6,39.4,54.2,36.6,19.7,65.8,73.3,0.2
2254,R_2s1mm7lYauLhMQ1,India,4,59.5,12.3,15,0.4,64.1,60.2,66.5,58.3,39.1,64.3,78.7,67.8,0.2
2255,R_2s1mm7lYauLhMQ1,India,5,35.9,4,36.7,27.5,63.3,39.7,38.1,56.7,61.8,59.1,75.9,34.6,0.04
2256,R_2s1mm7lYauLhMQ1,India,6,36.6,16,39.5,1.5,37.5,40.3,7,35.7,25.6,23.9,61.1,27.7,0
2257,R_2s1mm7lYauLhMQ1,India,7,12.6,4.4,38.1,0,61.3,6.2,0,38.2,11.1,7,76.8,18.1,0
2258,R_2s1mm7lYauLhMQ1,India,8,22.1,4.7,28.8,0,20.6,14.1,0,39.8,2.5,27.1,71.2,7.6,0
2259,R_2s1mm7lYauLhMQ1,India,9,19.2,4.8,70,6.8,40.2,39.5,0,40.1,32.3,58.8,26.1,60.3,0
2260,R_2s1mm7lYauLhMQ1,India,10,32.7,23.2,39.5,37.1,41.4,37.9,43,58.7,38.3,31.9,36.7,20,0
2261,R_2s1mm7lYauLhMQ1,India,11,28.8,7.5,62.2,12.3,37.3,41.2,23.2,41.8,40.8,60.2,74.8,58,0.04
2262,R_2s1mm7lYauLhMQ1,India,12,7.5,27.3,32.8,0,64.6,24.7,0,30.7,22.9,25.5,11.5,31.6,0
2263,R_2s1mm7lYauLhMQ1,India,13,6.8,0.9,7,1.2,75.2,64.1,0,16.6,17.4,43.7,80.6,59.1,0.2
2264,R_2s1mm7lYauLhMQ1,India,14,29.6,13.3,35.7,7.6,34.5,34.5,64.6,56.3,40.8,9.5,66.6,62.7,0.04
2265,R_2s1mm7lYauLhMQ1,India,15,15.3,13.1,40.9,20.1,59.4,42.6,27.2,61.7,42.6,59.7,72.8,62.1,0.04
2266,R_2s1mm7lYauLhMQ1,India,16,0,0.7,1.5,24.4,78.6,52,22.7,61,23.1,76,77.7,74.5,0.04
2267,R_2s1mm7lYauLhMQ1,India,17,10.6,1.6,26.5,0,82,32.3,0,30.2,2,14.9,85.9,32.8,0
2268,R_2s1mm7lYauLhMQ1,India,18,24.4,20.4,36.9,11.3,61,38.7,63.4,63.7,59.7,66.9,77.6,61.3,0
2269,R_2SdJhUPNeKVpl6k,India,1,76.5,23.5,0,76.3,100,100,0,74.9,49.5,100,100,100,1
2270,R_2SdJhUPNeKVpl6k,India,2,0,0,100,0,13.5,0,24.8,0,22,0,0,0,0
2271,R_2SdJhUPNeKVpl6k,India,3,77.2,73.2,11.7,77.2,75.6,100,100,75.6,78.4,100,100,100,1
2272,R_2SdJhUPNeKVpl6k,India,4,0,21.8,49.6,24.3,49.9,22.4,100,22,58.6,100,20.8,26.9,0.6
2273,R_2SdJhUPNeKVpl6k,India,5,37.8,23.2,12.9,49.3,62.1,49.9,74.9,75.6,62.5,100,100,100,0.5
2274,R_2SdJhUPNeKVpl6k,India,6,28,21,61.9,35.3,3.4,24,22.1,50.1,18.6,100,74.4,33.4,0.2
2275,R_2SdJhUPNeKVpl6k,India,7,0,0,23.5,0,20,75.6,0,0,0,100,20.5,26.7,0.32
2276,R_2SdJhUPNeKVpl6k,India,8,0,0,100,0.5,4.7,0,0,8,0,100,0,22.5,0.36
2277,R_2SdJhUPNeKVpl6k,India,9,22.4,23.3,21.8,6.8,11.9,100,0,5.6,13,100,75.7,24,0.4
2278,R_2SdJhUPNeKVpl6k,India,10,37.1,37.5,49.7,34.3,49.9,0,0,35.3,36.3,100,49.9,60.2,0.4
2279,R_2SdJhUPNeKVpl6k,India,11,22.1,74.7,73.6,22.7,24.5,0,100,23.3,75.3,100,76.8,31.9,0.48
2280,R_2SdJhUPNeKVpl6k,India,12,21.3,21.6,22.9,0,22.4,23.2,0,0,10.1,100,76.8,35.7,0.4
2281,R_2SdJhUPNeKVpl6k,India,13,37.9,23.5,12.6,75.2,62.2,100,22.4,75.1,48.5,100,100,74.3,0.72
2282,R_2SdJhUPNeKVpl6k,India,14,100,100,0,76,100,100,100,85.1,100,100,100,100,1
2283,R_2SdJhUPNeKVpl6k,India,15,100,100,13.5,73.6,100,100,76.8,79.6,81.4,100,100,75.9,0.98
2284,R_2SdJhUPNeKVpl6k,India,16,73.5,70.2,0,49.9,79.8,100,25.5,39.4,66.8,100,77.6,77.5,0.96
2285,R_2SdJhUPNeKVpl6k,India,17,23.7,22.4,0,22.9,25.5,100,0,25.6,62.9,100,100,62.3,0.72
2286,R_2SdJhUPNeKVpl6k,India,18,75.9,72,25.2,73.3,78.3,79.8,100,75.6,100,100,100,74.4,1
2287,R_2SjZcuII95iYwD6,India,1,46.9,23.6,10.7,67.4,86.1,88.2,11,57.1,25.1,94.1,26.8,89.7,0.756
2288,R_2SjZcuII95iYwD6,India,2,8,7.6,62.1,25.2,66,25.3,9.9,22.7,17.4,90.2,20.6,22.7,0.596
2289,R_2SjZcuII95iYwD6,India,3,77.9,76.1,76.3,76,76.3,27.9,69.8,76.4,77.3,78.6,75.9,81.6,0.34
2290,R_2SjZcuII95iYwD6,India,4,84.2,88.1,75.3,76.1,73.7,78.7,74.8,75.2,73.7,85.7,83.9,83,0.392
2291,R_2SjZcuII95iYwD6,India,5,71,67.8,21.2,71.8,64.6,70.5,14.1,72.5,61.9,98.7,70.1,94.5,0.796
2292,R_2SjZcuII95iYwD6,India,6,29.2,65.5,20,69.8,19.7,73.1,13,65.4,10.1,72.8,68.9,27.2,0.396
2293,R_2SjZcuII95iYwD6,India,7,20,21.2,10.7,15.7,67.7,74.3,0,19.3,68,22.5,17.4,13.5,0.196
2294,R_2SjZcuII95iYwD6,India,8,9.8,11.4,72.1,42.5,45.4,61.4,0.8,40.8,17.6,68.2,11,38.2,0.396
2295,R_2SjZcuII95iYwD6,India,9,54.6,20.2,58.6,4,75.5,91.4,9.5,40.2,11,96.2,22,92,0.596
2296,R_2SjZcuII95iYwD6,India,10,11.9,21.3,85.4,19.3,8.6,23.7,5.4,60.9,14.2,72.3,21.3,35.7,0.436
2297,R_2SjZcuII95iYwD6,India,11,62.7,70.2,27.3,72.8,32.6,64.1,45.6,30,31.2,85.8,69.7,78.6,0.636
2298,R_2SjZcuII95iYwD6,India,12,26.1,68.4,31.9,2.9,74.1,63.8,52.8,2.5,1.2,73.9,78.3,65.8,0.396
2299,R_2SjZcuII95iYwD6,India,13,17.6,19.7,33.5,22.9,61.5,66.5,0,76.7,24.5,86.9,22.4,24.5,0.316
2300,R_2SjZcuII95iYwD6,India,14,86.1,77.9,8.6,18.8,84.7,70.1,85.8,59.8,60.3,86.5,78.7,89.9,0.796
2301,R_2SjZcuII95iYwD6,India,15,75.3,76.1,6.8,71.3,77.9,98.9,87.7,74.4,65.5,75.9,84.6,75.6,0.996
2302,R_2SjZcuII95iYwD6,India,16,77.1,76.5,75.2,78.3,77.1,76.1,73.7,74.5,74,79.2,79.1,76.5,0.32
2303,R_2SjZcuII95iYwD6,India,17,63.8,34.2,34.9,35.5,62.7,84.2,78.3,65,77.1,35.4,65.7,63.4,0.356
2304,R_2SjZcuII95iYwD6,India,18,83.9,83.9,5,74.4,93.8,96.2,96.8,72.1,96,97.1,93.6,98.9,1
2305,R_2SrwiEp2vgKTvVq,India,1,100,100,0,100,77.9,100,100,75.3,77.3,100,100,100,0.88
2306,R_2SrwiEp2vgKTvVq,India,2,75.7,77.9,12.7,78.7,76.7,51.5,51.7,51.6,51.7,77.3,76.8,78.7,0.8
2307,R_2SrwiEp2vgKTvVq,India,3,51.2,51.5,52.3,23.6,51.6,50.1,51.9,25.7,52.7,51.2,51.6,50.5,0.64
2308,R_2SrwiEp2vgKTvVq,India,4,25.5,26.3,23.5,18.9,24.9,51.5,53.6,25.7,25.6,52.1,28.8,24,0.72
2309,R_2SrwiEp2vgKTvVq,India,5,75.7,78.4,2.3,74.9,74.3,77.2,48.9,53.1,51.1,75.9,100,74.7,0.8
2310,R_2SrwiEp2vgKTvVq,India,6,25.2,51.2,72.8,2,25.7,24.7,24.9,49.2,24.9,25.6,49.5,51.2,0.6
2311,R_2SrwiEp2vgKTvVq,India,7,48.9,49.3,5.2,51.9,78,80.4,0.7,51.6,22.8,100,78.6,100,0.9
2312,R_2SrwiEp2vgKTvVq,India,8,21.3,0,76.9,0,12.3,0,0,25.5,22.4,23.5,0,22,0.52
2313,R_2SrwiEp2vgKTvVq,India,9,23.7,24,76.1,13.7,15.7,26.9,0,31.5,26.8,24.1,23.5,24.3,0.64
2314,R_2SrwiEp2vgKTvVq,India,10,26.5,25.9,0,52.4,55.9,51.3,0,52,27.6,78,51.7,51.6,0.84
2315,R_2SrwiEp2vgKTvVq,India,11,51.6,50.9,27.3,24.3,54.3,50.9,71.8,26.1,51.5,51.6,51.7,52.1,0.72
2316,R_2SrwiEp2vgKTvVq,India,12,24.5,53.1,25.3,22.1,51.9,51.9,51.3,52.3,26.3,52.4,51.9,52.5,0.76
2317,R_2SrwiEp2vgKTvVq,India,13,76.5,24.1,4.2,20.9,73.5,76.8,0,49.1,51.3,77.9,78.2,74,0.72
2318,R_2SrwiEp2vgKTvVq,India,14,74.8,74,7.5,53.5,53.4,77.7,76.8,54.7,52.4,73.9,75.7,78,0.88
2319,R_2SrwiEp2vgKTvVq,India,15,76.9,77.6,50.9,52.8,34.6,26.1,25.1,52.8,60.6,75.2,77.2,50.8,0.72
2320,R_2SrwiEp2vgKTvVq,India,16,51.6,36.9,14.6,25.1,51.5,76.8,23.1,51.1,51.9,52.4,76.8,52.4,0.64
2321,R_2SrwiEp2vgKTvVq,India,17,77.6,22.5,0,27.6,52.5,72.4,0,32.7,25.7,77.1,100,98,0.84
2322,R_2SrwiEp2vgKTvVq,India,18,85.4,83.2,6,100,97.6,100,100,88.1,100,50.8,78,100,0.92
2323,R_2t3AZnlaWoUIZby,India,1,72,61.8,0,67.4,100,100,0,61,29.2,100,100,100,0.7
2324,R_2t3AZnlaWoUIZby,India,2,35.7,14.9,16,64.6,18.5,63.9,0,42.5,34.5,62.9,22,65.1,0.92
2325,R_2t3AZnlaWoUIZby,India,3,80.4,83.5,42,31.8,61.8,66.2,93.7,74.1,73.2,100,89.5,100,0.8
2326,R_2t3AZnlaWoUIZby,India,4,76.4,78.8,0,43.7,84.7,100,88.1,65.4,64.1,100,100,100,0.8
2327,R_2t3AZnlaWoUIZby,India,5,91.7,98,8.7,73.6,85.7,79.4,68,77.1,74.8,100,95,100,0.6
2328,R_2t3AZnlaWoUIZby,India,6,58,40.6,55,6.2,37.4,45,33,60.6,41.6,100,84.6,62.1,0.36
2329,R_2t3AZnlaWoUIZby,India,7,15,29,0,0,9.1,10.9,0,29,4.6,60.6,45.3,60.7,0.16
2330,R_2t3AZnlaWoUIZby,India,8,24.9,76.7,25.9,0,24,50.4,24.1,0,24.1,100,25.7,74.4,0.6
2331,R_2t3AZnlaWoUIZby,India,9,37,22.7,66,10.3,28,34.2,0,42.9,33.4,65.5,66.9,57.4,0.24
2332,R_2t3AZnlaWoUIZby,India,10,82.8,73.2,38.6,65,68.8,57.4,0,77.6,71.4,100,100,100,0.76
2333,R_2t3AZnlaWoUIZby,India,11,44,34.9,17.3,62.9,81.4,70.9,77.9,78.6,61.5,100,84,67.6,0.48
2334,R_2t3AZnlaWoUIZby,India,12,56,31.6,17.2,57.9,79.4,64.2,0,39,1.2,91,56.2,71.7,0.12
2335,R_2t3AZnlaWoUIZby,India,13,100,64.9,0,65.3,89,100,47.2,84.3,71.8,100,100,100,0.72
2336,R_2t3AZnlaWoUIZby,India,14,67,81.1,3.6,0,82,67.6,62.9,74.8,61.9,100,80.4,100,0.8
2337,R_2t3AZnlaWoUIZby,India,15,100,100,63,77.7,73.7,63.4,76.3,76,75.1,100,100,100,0.732
2338,R_2t3AZnlaWoUIZby,India,16,84.2,80.4,5.4,83,94.1,100,58.7,78.6,83.1,100,94.9,100,0.68
2339,R_2t3AZnlaWoUIZby,India,17,7.9,9.4,18.5,1.1,34.3,33.8,0,10.7,5.9,61.1,100,58.7,0.2
2340,R_2t3AZnlaWoUIZby,India,18,81,100,24.9,14.6,74.3,100,100,64.3,75.7,100,100,100,0.88
2341,R_2t3SrBl5SOLeYoa,India,1,100,35.9,0,68.4,81.9,87.7,28.6,72.8,71.6,100,100,100,0.9
2342,R_2t3SrBl5SOLeYoa,India,2,61.4,37.9,32,40.3,56,99.3,14.3,57.8,52.4,100,59.4,100,0.4
2343,R_2t3SrBl5SOLeYoa,India,3,100,100,0,71.4,79.6,100,100,79.2,81.8,100,100,100,1
2344,R_2t3SrBl5SOLeYoa,India,4,50.5,75.7,53.4,22.9,57.8,75.1,53.8,51.1,64.2,100,76.4,76.5,0.4
2345,R_2t3SrBl5SOLeYoa,India,5,79.8,100,0,74.1,72.4,99.7,64.2,78.4,81.5,100,100,100,1
2346,R_2t3SrBl5SOLeYoa,India,6,58.6,100,21.6,58.2,66,100,64.1,65.7,67.6,100,100,100,0.8
2347,R_2t3SrBl5SOLeYoa,India,7,70.4,38.9,36.1,55,56,35.8,13.1,37.7,59.2,100,38.3,100,0.4
2348,R_2t3SrBl5SOLeYoa,India,8,42.1,29,66.4,14.2,57,59.4,8.6,25.5,47.6,100,33.5,93,0.4
2349,R_2t3SrBl5SOLeYoa,India,9,100,59,44,45.2,59.5,100,35.7,53.4,57,100,96.6,100,0.9
2350,R_2t3SrBl5SOLeYoa,India,10,54.3,100,34.2,38.1,61.5,63.3,15,46.1,34.5,100,100,100,0.8
2351,R_2t3SrBl5SOLeYoa,India,11,100,100,17.8,75.3,80.2,100,79.5,74.4,82.6,100,100,100,1
2352,R_2t3SrBl5SOLeYoa,India,12,68.1,43.3,33.2,35.1,54.3,59.8,46,43.8,55.9,100,96.8,100,0.8
2353,R_2t3SrBl5SOLeYoa,India,13,71.2,40.2,28.3,56.3,71.2,68,52.8,54.7,55,99.6,100,98.1,0.8
2354,R_2t3SrBl5SOLeYoa,India,14,100,100,0,83.8,100,100,100,100,100,100,100,100,1
2355,R_2t3SrBl5SOLeYoa,India,15,96.1,100,0,71.6,79.5,100,85.5,86.6,81.2,100,100,100,1
2356,R_2t3SrBl5SOLeYoa,India,16,100,100,25.9,58.3,67,78.3,56.3,64.1,61.5,100,100,100,0.6
2357,R_2t3SrBl5SOLeYoa,India,17,81.1,35,21.4,30,55.6,83.9,30,67.6,31.2,100,36.1,100,0.6
2358,R_2t3SrBl5SOLeYoa,India,18,100,100,0,85.9,100,100,100,100,100,100,100,100,1
2359,R_2TEMEfJDXp3qSpn,India,1,27.1,0,7.8,39.1,100,76.8,0,63.3,0,100,0,100,0.4
2360,R_2TEMEfJDXp3qSpn,India,2,65.3,0,0,0,72.9,14.5,0,63.7,0,100,0,100,0.5
2361,R_2TEMEfJDXp3qSpn,India,3,23.9,24,0,0,0,64.3,37.4,24.3,0,50.7,48.9,62.7,0.4
2362,R_2TEMEfJDXp3qSpn,India,4,63.8,0,23.7,0,24.4,24.5,57.1,67.7,41.4,100,61.5,100,0.52
2363,R_2TEMEfJDXp3qSpn,India,5,49.9,49.9,49.9,49.9,49.9,52.7,49.9,49.9,49.9,49.9,49.9,49.9,0.28
2364,R_2TEMEfJDXp3qSpn,India,6,76.1,63.3,0,0,0,24,23.5,50.1,0,79.2,49.7,88.6,0.54
2365,R_2TEMEfJDXp3qSpn,India,7,0,0,0,0,0,37.3,0,0,0,51.5,0,49.9,0.1
2366,R_2TEMEfJDXp3qSpn,India,8,0,0,0,0,0,48.9,0,23.5,0,65.1,0,37.1,0.8
2367,R_2TEMEfJDXp3qSpn,India,9,24.8,0,24,0,0,100,0,76.4,0,100,0.9,100,0.6
2368,R_2TEMEfJDXp3qSpn,India,10,89.7,0,30,12.2,65,48.3,0,77.6,0,100,64.3,100,0.6
2369,R_2TEMEfJDXp3qSpn,India,11,61.1,79,0,0,0,73.7,24.4,63,0,100,77.9,100,0.7
2370,R_2TEMEfJDXp3qSpn,India,12,0,0,88.9,0,65.7,75.5,0,0,0,100,39.3,100,0.2
2371,R_2TEMEfJDXp3qSpn,India,13,11.9,0,0,0,0,77.6,0,62.9,0,88.2,77.2,100,0.6
2372,R_2TEMEfJDXp3qSpn,India,14,78.8,76.5,62.6,0,62.5,49.5,77.2,64.2,24.9,100,75.6,100,0.72
2373,R_2TEMEfJDXp3qSpn,India,15,50.3,76.4,53.5,0,40.1,13.8,36.2,38.6,11.1,75.3,68.2,44,0.3
2374,R_2TEMEfJDXp3qSpn,India,16,75.5,0,33,0,72,58.3,0,35.9,24.3,100,77.6,100,0.46
2375,R_2TEMEfJDXp3qSpn,India,17,23.1,0,0,0,0,24.5,0,90.2,0,77.2,100,100,0.2
2376,R_2TEMEfJDXp3qSpn,India,18,64.1,100,62.6,83.8,76.1,50.8,100,93.6,75.6,75.9,100,86.7,0.9
2377,R_2tgjJ5dLZ3jT08J,India,1,75.6,28.8,0,90.5,100,100,36.7,76.3,78.3,100,29.8,100,0.8
2378,R_2tgjJ5dLZ3jT08J,India,2,40.8,44.4,32.7,33.6,59.8,72.9,37.4,66,32.7,81.8,61.7,52.8,0.4
2379,R_2tgjJ5dLZ3jT08J,India,3,79,79,43,23.7,22.8,25.2,41.4,66.2,47.2,100,95.2,100,0.76
2380,R_2tgjJ5dLZ3jT08J,India,4,57.8,92.2,45.4,83.4,41.6,59,51.9,75.6,61.3,97.6,95.8,73.1,0.8
